0,1,2,3,4,5
"The subject of a bad reference can sue the referee for libel but has to show the referee was upto no good : spite , ill-will or some improper motive will do .",0,11,libel,NOUN,a false and malicious publication printed for the purpose of defaming a living person<FF>the written statement of a plaintiff explaining the cause of action (the defamation) and any relief he seeks<FF>
"The subject of a bad reference can sue the referee for libel but has to show the referee was upto no good : spite , ill-will or some improper motive will do .",0,17,referee,NOUN,(sports) the chief official (as in boxing or American football) who is expected to ensure fair play<FF>someone who reads manuscripts and judges their suitability for publication<FF>an attorney appointed by a court to investigate and report on a case<FF>
"The subject of a bad reference can sue the referee for libel but has to show the referee was upto no good : spite , ill-will or some improper motive will do .",0,23,spite,NOUN,feeling a need to see others suffer<FF>malevolence by virtue of being malicious or spiteful or nasty<FF>
"The subject of a bad reference can sue the referee for libel but has to show the referee was upto no good : spite , ill-will or some improper motive will do .",1,25,ill-will,NOUN,ill-will<FF>
"The subject of a bad reference can sue the referee for libel but has to show the referee was upto no good : spite , ill-will or some improper motive will do .",0,29,motive,NOUN,"the psychological feature that arouses an organism to action toward a desired goal; the reason for the action; that which gives purpose and direction to behavior<FF>a theme that is repeated or elaborated in a piece of music<FF>a design or figure that consists of recurring shapes or colors, as in architecture or decoration<FF>"
"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .",1,4,adviser,NOUN,an expert who gives advice<FF>
"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .",0,7,shopping,NOUN,"searching for or buying goods or services<FF>the commodities purchased from stores; women carrying home shopping didn't give me a second glance""<FF>"
"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .",0,8,sprees,NOUN,a brief indulgence of your impulses<FF>
"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .",1,13,degree,NOUN,"a position on a scale of intensity or amount or quality<FF>a specific identifiable position in a continuum or series or especially in a process<FF>an award conferred by a college or university signifying that the recipient has satisfactorily completed a course of study<FF>a measure for arcs and angles<FF>the highest power of a term or variable<FF>a unit of temperature on a specified scale<FF>the seriousness of something (e.g., a burn or crime)<FF>"
"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .",0,15,trust,NOUN,something (as property) held by one party (the trustee) for the benefit of another (the beneficiary)<FF>certainty based on past experience<FF>the trait of believing in the honesty and reliability of others<FF>a consortium of independent organizations formed to limit competition by controlling the production and distribution of a product or service<FF>complete confidence in a person or plan etc<FF>a trustful relationship<FF>
"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .",0,18,reliance,NOUN,certainty based on past experience<FF>the state of relying on something<FF>
"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .",0,20,what,NOUN,what<FF>
"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .",0,28,protection,NOUN,the activity of protecting someone or something<FF>a covering that is intend to protect from damage or injury<FF>defense against financial failure; financial independence<FF>the condition of being protected<FF>kindly endorsement and guidance<FF>the imposition of duties or quotas on imports in order to protect domestic industry against foreign competition<FF>payment extorted by gangsters on threat of violence<FF>
"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .",0,31,seller,NOUN,someone who promotes or exchanges goods or services for money<FF>
