0,1,2,3,4,5
Water leaked out of the can into the backpack .,0,1,leaked,VERB,tell anonymously<FF>be leaked<FF>enter or escape as through a hole or crack or fissure<FF>have an opening that allows light or substances to enter or go out<FF>
The container leaked gasoline .,0,2,leaked,VERB,tell anonymously<FF>be leaked<FF>enter or escape as through a hole or crack or fissure<FF>have an opening that allows light or substances to enter or go out<FF>
He leaned his rifle against the wall .,0,1,leaned,VERB,to incline or bend from a vertical position<FF>cause to lean or incline<FF>have a tendency or disposition to do or be something; be inclined<FF>rely on for support<FF>cause to lean to the side<FF>
I will lend you my car .,0,2,lend,VERB,bestow a quality on<FF>give temporarily; let have for a limited time<FF>have certain characteristics of qualities for something; be open or vulnerable to<FF>
This story would lend itself well to serialization on television .,1,3,lend,VERB,bestow a quality on<FF>give temporarily; let have for a limited time<FF>have certain characteristics of qualities for something; be open or vulnerable to<FF>
level criticism or charges at somebody .,1,0,level,VERB,aim at<FF>tear down so as to make flat with the ground<FF>make level or straight<FF>direct into a position for use<FF>talk frankly with; lay it on the line<FF>become level or even<FF>
The building was levelled .,0,3,levelled,VERB,aim at<FF>tear down so as to make flat with the ground<FF>make level or straight<FF>direct into a position for use<FF>talk frankly with; lay it on the line<FF>become level or even<FF>
The ground levelled off .,0,2,levelled,VERB,aim at<FF>tear down so as to make flat with the ground<FF>make level or straight<FF>direct into a position for use<FF>talk frankly with; lay it on the line<FF>become level or even<FF>
The fate of Bosnia lies in the hands of the West .,1,4,lies,VERB,"be located or situated somewhere; occupy a certain position<FF>be lying, be prostrate; be in a horizontal position<FF>originate (in)<FF>be and remain in a particular state or condition<FF>tell an untruth; pretend with intent to deceive<FF>have a place in relation to something else<FF>assume a reclining position<FF>"
the conversation lightened me up a bit .,1,2,lightened,VERB,make more cheerful<FF>reduce the weight on; make lighter<FF>become more cheerful<FF>make lighter or brighter<FF>become lighter<FF>alleviate or remove (pressure or stress) or make less oppressive<FF>
she lightened the load on the tired donkey .,0,1,lightened,VERB,make more cheerful<FF>reduce the weight on; make lighter<FF>become more cheerful<FF>make lighter or brighter<FF>become lighter<FF>alleviate or remove (pressure or stress) or make less oppressive<FF>
The room lightened up .,0,2,lightened,VERB,make more cheerful<FF>reduce the weight on; make lighter<FF>become more cheerful<FF>make lighter or brighter<FF>become lighter<FF>alleviate or remove (pressure or stress) or make less oppressive<FF>
trees line the riverbank .,1,1,line,VERB,be in line with; form a line along<FF>cover the interior of<FF>make a mark or lines on a surface<FF>mark with lines<FF>fill plentifully<FF>reinforce with fabric<FF>
sorrow had lined his face .,1,2,lined,VERB,be in line with; form a line along<FF>cover the interior of<FF>make a mark or lines on a surface<FF>mark with lines<FF>fill plentifully<FF>reinforce with fabric<FF>
lined books are more enduring .,0,0,lined,VERB,be in line with; form a line along<FF>cover the interior of<FF>make a mark or lines on a surface<FF>mark with lines<FF>fill plentifully<FF>reinforce with fabric<FF>
load the truck with hay .,0,0,load,VERB,"fill or place a load on<FF>provide (a device) with something necessary<FF>transfer from a storage device to a computer's memory<FF>put (something) on a structure or conveyance<FF>corrupt, debase, or make impure by adding a foreign or inferior substance; often by replacing valuable ingredients with inferior ones<FF>"
He loaded his gun carefully .,0,1,loaded,VERB,"fill or place a load on<FF>provide (a device) with something necessary<FF>transfer from a storage device to a computer's memory<FF>put (something) on a structure or conveyance<FF>corrupt, debase, or make impure by adding a foreign or inferior substance; often by replacing valuable ingredients with inferior ones<FF>"
load the bags onto the trucks .,0,0,load,VERB,"fill or place a load on<FF>provide (a device) with something necessary<FF>transfer from a storage device to a computer's memory<FF>put (something) on a structure or conveyance<FF>corrupt, debase, or make impure by adding a foreign or inferior substance; often by replacing valuable ingredients with inferior ones<FF>"
Lock the bike to the fence !,0,0,Lock,VERB,fasten with a lock<FF>keep engaged<FF>become rigid or immoveable<FF>hold in a locking position<FF>become engaged or intermeshed with one another<FF>hold fast (in a certain state)<FF>place in a place where something cannot be removed or someone cannot escape<FF>pass by means through a lock in a waterway<FF>build locks in order to facilitate the navigation of vessels<FF>
The therapist noticed that the patient 's knees tended to lock in this exercise .,0,10,lock,VERB,fasten with a lock<FF>keep engaged<FF>become rigid or immoveable<FF>hold in a locking position<FF>become engaged or intermeshed with one another<FF>hold fast (in a certain state)<FF>place in a place where something cannot be removed or someone cannot escape<FF>pass by means through a lock in a waterway<FF>build locks in order to facilitate the navigation of vessels<FF>
He locked his hands around her neck .,1,1,locked,VERB,fasten with a lock<FF>keep engaged<FF>become rigid or immoveable<FF>hold in a locking position<FF>become engaged or intermeshed with one another<FF>hold fast (in a certain state)<FF>place in a place where something cannot be removed or someone cannot escape<FF>pass by means through a lock in a waterway<FF>build locks in order to facilitate the navigation of vessels<FF>
He was locked in a laughing fit .,1,2,locked,VERB,fasten with a lock<FF>keep engaged<FF>become rigid or immoveable<FF>hold in a locking position<FF>become engaged or intermeshed with one another<FF>hold fast (in a certain state)<FF>place in a place where something cannot be removed or someone cannot escape<FF>pass by means through a lock in a waterway<FF>build locks in order to facilitate the navigation of vessels<FF>
She locked her jewels in the safe .,0,1,locked,VERB,fasten with a lock<FF>keep engaged<FF>become rigid or immoveable<FF>hold in a locking position<FF>become engaged or intermeshed with one another<FF>hold fast (in a certain state)<FF>place in a place where something cannot be removed or someone cannot escape<FF>pass by means through a lock in a waterway<FF>build locks in order to facilitate the navigation of vessels<FF>
The bicycle looped around the tree .,1,2,looped,VERB,"move in loops<FF>make a loop in<FF>fly loops, perform a loop<FF>wind around something in coils or loops<FF>fasten or join with a loop<FF>"
The stunt pilot looped his plane .,0,3,looped,VERB,"move in loops<FF>make a loop in<FF>fly loops, perform a loop<FF>wind around something in coils or loops<FF>fasten or join with a loop<FF>"
map the surface of Venus .,0,0,map,VERB,"make a map of; show or establish the features of details of<FF>explore or survey for the purpose of making a map<FF>locate within a specific region of a chromosome in relation to known DNA or gene sequences<FF>plan, delineate, or arrange in detail<FF>depict as if on a map<FF>to establish a mapping (of mathematical elements or sets)<FF>"
We have n't even begun to map the many galaxies that we know exist .,0,6,map,VERB,"make a map of; show or establish the features of details of<FF>explore or survey for the purpose of making a map<FF>locate within a specific region of a chromosome in relation to known DNA or gene sequences<FF>plan, delineate, or arrange in detail<FF>depict as if on a map<FF>to establish a mapping (of mathematical elements or sets)<FF>"
sorrow was mapped on the mother 's face .,1,2,mapped,VERB,"make a map of; show or establish the features of details of<FF>explore or survey for the purpose of making a map<FF>locate within a specific region of a chromosome in relation to known DNA or gene sequences<FF>plan, delineate, or arrange in detail<FF>depict as if on a map<FF>to establish a mapping (of mathematical elements or sets)<FF>"
The Japanese marched their prisoners through Manchuria .,0,2,marched,VERB,"march in a procession<FF>force to march<FF>walk fast, with regular or measured steps; walk with a stride<FF>march in protest; take part in a demonstration<FF>walk ostentatiously<FF>cause to march or go at a marching pace<FF>lie adjacent to another or share a boundary<FF>"
The company matched the employees ' contributions .,1,2,matched,VERB,"be compatible, similar or consistent; coincide in their characteristics<FF>provide funds complementary to<FF>bring two objects, ideas, or people together<FF>be equal to in quality or ability<FF>make correspond or harmonize<FF>satisfy or fulfill<FF>give or join in marriage<FF>set into opposition or rivalry<FF>be equal or harmonize<FF>make equal, uniform, corresponding, or matching<FF>"
This job does n't match my dreams .,1,4,match,VERB,"be compatible, similar or consistent; coincide in their characteristics<FF>provide funds complementary to<FF>bring two objects, ideas, or people together<FF>be equal to in quality or ability<FF>make correspond or harmonize<FF>satisfy or fulfill<FF>give or join in marriage<FF>set into opposition or rivalry<FF>be equal or harmonize<FF>make equal, uniform, corresponding, or matching<FF>"
Let them match their best athletes against ours .,1,2,match,VERB,"be compatible, similar or consistent; coincide in their characteristics<FF>provide funds complementary to<FF>bring two objects, ideas, or people together<FF>be equal to in quality or ability<FF>make correspond or harmonize<FF>satisfy or fulfill<FF>give or join in marriage<FF>set into opposition or rivalry<FF>be equal or harmonize<FF>make equal, uniform, corresponding, or matching<FF>"
The two pieces match .,0,3,match,VERB,"be compatible, similar or consistent; coincide in their characteristics<FF>provide funds complementary to<FF>bring two objects, ideas, or people together<FF>be equal to in quality or ability<FF>make correspond or harmonize<FF>satisfy or fulfill<FF>give or join in marriage<FF>set into opposition or rivalry<FF>be equal or harmonize<FF>make equal, uniform, corresponding, or matching<FF>"
Age and experience mellowed him over the years .,1,3,mellowed,VERB,"soften, make mellow<FF>become more relaxed, easygoing, or genial<FF>make or grow (more) mellow<FF>"
